comment_id,message,feeling_neg,plu_pro,sin_pro,word_count,char_count,allcaps_c,emoji_count,pos_emoji_c,neu_emoji_c,neg_emoji_c
ct_173,:face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_174,They look like three angels 👏🏻👏🏻👏🏻,,0,0,0,0,0,0,0,0,0
ct_176,@Dmytro Rybak :raised_fist::raised_fist::raised_fist::yellow_circle::blue_circle:,,0,0,0,0,0,0,0,0,0
ct_177,"@BlackOwl @ARTE Concert yeah, everyone gets many delicious moments in music! ",,0,0,0,0,0,0,0,0,0
ct_180,Argentina :red_heart:,,0,0,0,0,0,0,0,0,0
ct_184,Nadia again :red_heart::red_heart::red_heart::fearful_face::loudly_crying_face::smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_186,Ignoring Er C. Will not be provoked in such a peaceful place,,0,0,0,0,0,0,0,0,0
ct_188,@Pinguin Mutti sure :red_heart: ,,0,0,0,0,0,0,0,0,0
ct_192,Totally Block works fine ,,0,0,0,0,0,0,0,0,0
ct_194,@Er C You look bad :grinning_face_with_sweat:,,0,0,0,0,0,0,0,0,0
ct_195,Stanger Things :red_heart:,,0,0,0,0,0,0,0,0,0
ct_196,I was there on the front row. It was amazing!,,0,0,0,0,0,0,0,0,0
ct_197,:blue_heart:,,0,0,0,0,0,0,0,0,0
ct_198,:yellow_heart:,,0,0,0,0,0,0,0,0,0
ct_199,Kris Russel how fantastic,,0,0,0,0,0,0,0,0,0
ct_200,:face-blue-smiling::hand-pink-waving::face-red-heart-shape::trophy-yellow-smiling::eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_202,Moby signed my shirt with over 100 DJs from around the world :heart_suit:,,0,0,0,0,0,0,0,0,0
ct_203,:face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_204,He's come a long way since his rave/ techno days. I wonder if past Moby would approve,,0,0,0,0,0,0,0,0,0
ct_205,Same price as everywhere just arriving early haha,,0,0,0,0,0,0,0,0,0
ct_207,:face-blue-smiling::hand-purple-blue-peace:,,0,0,0,0,0,0,0,0,0
ct_208,All standing was the same price,,0,0,0,0,0,0,0,0,0
ct_211,:purple_heart: ,,0,0,0,0,0,0,0,0,0
ct_214,love this song,,0,0,0,0,0,0,0,0,0
ct_215,This song was from past Moby so yes he would approuve ,,0,0,0,0,0,0,0,0,0
ct_216,:red_heart:,,0,0,0,0,0,0,0,0,0
ct_218,:raising_hands::raising_hands::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_220,:red_heart: ,,0,0,0,0,0,0,0,0,0
ct_221,i don't mind the music but moby with a guitar?,,0,0,0,0,0,0,0,0,0
ct_223,definitely he'd agree,,0,0,0,0,0,0,0,0,0
ct_224,trop beau,,0,0,0,0,0,0,0,0,0
ct_225,He was first a guitar player before dj ,,0,0,0,0,0,0,0,0,0
ct_229,quite a large venue for small Belgium :grinning_face:,,0,0,0,0,0,0,0,0,0
ct_230,his most famous works use guitar,,0,0,0,0,0,0,0,0,0
ct_231,He always play the guitar ,,0,0,0,0,0,0,0,0,0
ct_232,The best song ever ,,0,0,0,0,0,0,0,0,0
ct_235,has he played when its cold outside I want to die yet,,0,0,0,0,0,0,0,0,0
ct_238,madre mia moby live :smiling_face_with_hearts::star_struck:,,0,0,0,0,0,0,0,0,0
ct_240,fantastic reworking :musical_notes:👏🏼,,0,0,0,0,0,0,0,0,0
ct_244,Moby came out of the punk scene with The Vatican Commandos primarely,,0,0,0,0,0,0,0,0,0
ct_251,🙌🏼Merci beaucoup @ARTE Concert ✓:musical_notes::revolving_hearts::musical_notes::smiling_face_with_hearts::musical_notes: thanks 👍🏼🙏🏼:musical_notes:👏🏼👏🏼,,0,0,0,0,0,0,0,0,0
ct_253,The staging of this is grandiose,,0,0,0,0,0,0,0,0,0
ct_254,this woke version actually sounds good,,0,0,0,0,0,0,0,0,0
ct_259,i like the original more,,0,0,0,0,0,0,0,0,0
ct_260,:hand-orange-covering-eyes:,,0,0,0,0,0,0,0,0,0
ct_263,"wtf ., ""woke"" :pleading_face::face_exhaling:",,0,0,0,0,0,0,0,0,0
ct_265,"What life would be without the songs or dance what are we, so I say thank you for the music giving it to me ",,0,0,0,0,0,0,0,0,0
ct_266,Mouaif...bof bof,,0,0,0,0,0,0,0,0,0
ct_267,her voice is boring / standard and to loud - no atmosphere,X,0,0,0,0,0,0,0,0,0
ct_269,yes we love it,,0,0,0,0,0,0,0,0,0
ct_275,Where are the strings :(?,X,0,0,0,0,0,0,0,0,0
ct_276,:hot_beverage: cheers got my porcelain at hand:face-turquoise-drinking-coffee:,,0,0,0,0,0,0,0,0,0
ct_277,y south side????,,0,0,0,0,0,0,0,0,0
ct_278,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_280,Ok merci @ARTE Concert. :red_heart:,,0,0,0,0,0,0,0,0,0
ct_281,I didn't recognize it without the strings sample,,0,0,0,0,0,0,0,0,0
ct_283,so this is goodbye,,0,0,0,0,0,0,0,0,0
ct_284,:beaming_face_with_smiling_eyes:,,0,0,0,0,0,0,0,0,0
ct_285,Moby for President,,0,0,0,0,0,0,0,0,0
ct_287,I assume the strings will appear at some point...,,0,0,0,0,0,0,0,0,0
ct_291,"yeah there are strings onstage, in previous numbers",,0,0,0,0,0,0,0,0,0
ct_292,I was there in Torhout!,,0,0,0,0,0,0,0,0,0
ct_294,piano :musical_keyboard: strings :winking_face:,,0,0,0,0,0,0,0,0,0
ct_295,The Beach,,0,0,0,0,0,0,0,0,0
ct_296,we need the strings...,,0,0,0,0,0,0,0,0,0
ct_298,I hear strings now,,0,0,0,0,0,0,0,0,0
ct_300,you happy now :smiling_face::musical_notes:,,0,0,0,0,0,0,0,0,0
ct_303,:eyes-pink-heart-shape: this bit is magical :eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_304,:transgender_symbol::rainbow_flag::purple_square::blue_square::green_square::yellow_square::orange_square::red_square::seedling:,,0,0,0,0,0,0,0,0,0
ct_305,It's not quite the original sample,,0,0,0,0,0,0,0,0,0
ct_307,cello makes everything more lovely,,0,0,0,0,0,0,0,0,0
ct_310,it's not quite the original Era ... happy 2024:smiling_face::face-turquoise-covering-eyes::hand-purple-blue-peace::face-blue-heart-eyes:,,0,0,0,0,0,0,0,0,0
ct_311,backs vocals :ok_hand:,,0,0,0,0,0,0,0,0,0
ct_316,"Alright that's good shit. ""Play"" is one of the best albums ever made.",,0,0,0,0,0,0,0,0,0
ct_317,Ha... I knew it,,0,0,0,0,0,0,0,0,0
ct_318,It's the same era ;),,0,0,0,0,0,0,0,0,0
ct_321,"There you go, the reversed string sample",,0,0,0,0,0,0,0,0,0
ct_324,":hugging_face:👊🏼Tamás Borbély., good evening @ARTE :musical_notes: with the fun sounds of Moby :smiling_face:",,0,0,0,0,0,0,0,0,0
ct_325,"That was perfect, crescendo style",,0,0,0,0,0,0,0,0,0
ct_327,Excellent arrangements that make me vibrate :musical_keyboard:,,0,0,0,0,0,0,0,0,0
ct_328,Like the faster Versions more...,,0,0,0,0,0,0,0,0,0
ct_329,Moby? You can get stomped by Obie,,0,0,0,0,0,0,0,0,0
ct_335,this riff will never end?,,0,0,0,0,0,0,0,0,0
ct_337,hey @ARTE Concert Happy tu see Moby :musical_note::musical_notes::speaker_high_volume::musical_note::musical_notes::speaker_high_volume:,,0,0,0,0,0,0,0,0,0
ct_339,no it shouldn't,,0,0,0,0,0,0,0,0,0
ct_340,"eternal loop, and its ok",,0,0,0,0,0,0,0,0,0
ct_345,:red_heart::sparkling_heart::heart_with_ribbon::heart_with_arrow::revolving_hearts::dizzy:,,0,0,0,0,0,0,0,0,0
ct_349,tf is this,X,0,0,0,0,0,0,0,0,0
ct_350,I listen to the 1 hr version of this on repeat...porcelain,,0,0,0,0,0,0,0,0,0
ct_352,:face-blue-smiling::face-blue-smiling::face-blue-smiling:,,0,0,0,0,0,0,0,0,0
ct_353,I was going to mention his walking fast too :grinning_face:,,0,0,0,0,0,0,0,0,0
ct_354,:raising_hands::raising_hands::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_355,That shit slaps,,0,0,0,0,0,0,0,0,0
ct_356,Moby Sports,,0,0,0,0,0,0,0,0,0
ct_357,:face_with_tongue::winking_face_with_tongue::zany_face::squinting_face_with_tongue:,,0,0,0,0,0,0,0,0,0
ct_358,:red_heart:Welcome Dear Moby Starseed!:two_hearts:,,0,0,0,0,0,0,0,0,0
ct_360,that synth girl :eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_361,This version is amazing ,,0,0,0,0,0,0,0,0,0
ct_365,"Waiting for South Side and Why does my heart feel so bad, hope I didn't miss them",,0,0,0,0,0,0,0,0,0
ct_366,this version is truly amazing,,0,0,0,0,0,0,0,0,0
ct_367,not sure either,,0,0,0,0,0,0,0,0,0
ct_368,:3,,0,0,0,0,0,0,0,0,0
ct_370,We are all made of stars :star: :blue_heart:,,0,0,0,0,0,0,0,0,0
ct_371,We are,,0,0,0,0,0,0,0,0,0
ct_372,We are indeed made of stars,,0,0,0,0,0,0,0,0,0
ct_373,he is pretty good - he should go for britans got talent or something - he would probably be up there ,,0,0,0,0,0,0,0,0,0
ct_375,I hope he will erase this version for me it was one of the best of the show I had so much fun ,,0,0,0,0,0,0,0,0,0
ct_377,im ready for the next song,,0,0,0,0,0,0,0,0,0
ct_380,release *,,0,0,0,0,0,0,0,0,0
ct_381,Hell yeah MOBY,,0,0,0,0,0,0,0,0,0
ct_382,this sounds like PSB,,0,0,0,0,0,0,0,0,0
ct_383,this is the most boring ive ever heard,X,0,0,0,0,0,0,0,0,0
ct_385,"Moby sounds on this live set a bit like a blend of Kraftwerk and Depeche Mode and himself, Moby, of course. Absolutely great stuff.",,0,0,0,0,0,0,0,0,0
ct_388,I think I just joined a cult,,0,0,0,0,0,0,0,0,0
ct_389,I agree Ford Prefect,,0,0,0,0,0,0,0,0,0
ct_392,A wee bit of Pink Floyd too,,0,0,0,0,0,0,0,0,0
ct_399,"Oh yes some Pink Floyd sprinkled on everything too, agreed.",,0,0,0,0,0,0,0,0,0
ct_403,"Hope you've got your towel handy .,. Ford",,0,0,0,0,0,0,0,0,0
ct_405,:speaker_high_volume::musical_note::musical_notes::sparkles::sparkles::dashing_away:,,0,0,0,0,0,0,0,0,0
ct_409,yoooo @Luca M. @Cosmic Seeds:face-purple-wide-eyes::hand-pink-waving:,,0,0,0,0,0,0,0,0,0
ct_410,Go vegan thx Moby ,,0,0,0,0,0,0,0,0,0
ct_411,Moby's first albums (up until Hotels) were so freaking good,,0,0,0,0,0,0,0,0,0
ct_412,"I know he has ever been keen on remixing, 'upscaling' and so on. I'm not that convinced.",,0,0,0,0,0,0,0,0,0
ct_414,Pet Shop Boys ,,0,0,0,0,0,0,0,0,0
ct_418, :raising_hands::sparkles::raising_hands::sparkles::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_420,Lovely,,0,0,0,0,0,0,0,0,0
ct_423,@T :waving_hand::slightly_smiling_face:hey,,0,0,0,0,0,0,0,0,0
ct_426,:speaker_high_volume::musical_note::musical_notes::sparkles::sparkles::dashing_away:,,0,0,0,0,0,0,0,0,0
ct_428,THIS IS SO :fire:,,0,0,0,0,0,0,0,0,0
ct_429,get the crackhead off the stage,,0,0,0,0,0,0,0,0,0
ct_430,this is so cringe,X,0,0,0,0,0,0,0,0,0
ct_431,@T :raising_hands::collision::raising_hands::collision::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_432,:speaker_high_volume::speaker_high_volume::speaker_high_volume:,,0,0,0,0,0,0,0,0,0
ct_433,The Prodigy,,0,0,0,0,0,0,0,0,0
ct_435,yeahhh getting high on this ,,0,0,0,0,0,0,0,0,0
ct_436,"This show, bring back so much good memories",,0,0,0,0,0,0,0,0,0
ct_437,Moby really likes the blue color :grinning_face: ,,0,0,0,0,0,0,0,0,0
ct_440,I listen to Madis,,0,0,0,0,0,0,0,0,0
ct_442,:musical_notes::musical_note::speaker_high_volume::clapping_hands::open_hands:,,0,0,0,0,0,0,0,0,0
ct_444,:speaker_high_volume::speaker_high_volume:,,0,0,0,0,0,0,0,0,0
ct_445,Wouldn't have*,,0,0,0,0,0,0,0,0,0
ct_446,soy division is nice ^^,,0,0,0,0,0,0,0,0,0
ct_448,:partying_face::partying_face::partying_face::partying_face:,,0,0,0,0,0,0,0,0,0
ct_449,:face_screaming_in_fear:,,0,0,0,0,0,0,0,0,0
ct_451,:man_dancing::high_voltage::man_dancing::high_voltage:,,0,0,0,0,0,0,0,0,0
ct_453,how old is he now ?,,0,0,0,0,0,0,0,0,0
ct_454,whutta vibezz:face-fuchsia-wide-eyes:,,0,0,0,0,0,0,0,0,0
ct_460,bonsoir ! :winking_face:,,0,0,0,0,0,0,0,0,0
ct_461,love that many people are having a good time but i dont really get this show,,0,0,0,0,0,0,0,0,0
ct_463,Also there's Youtubes brilliant ignore functionality: I added sam the user ignore list of course,,0,0,0,0,0,0,0,0,0
ct_467,when is the next Moby concert and in which country?,,0,0,0,0,0,0,0,0,0
ct_469,I love how he just sounds like somebody's nerdy dad here.,,0,0,0,0,0,0,0,0,0
ct_470,:sparkles::raising_hands::sparkles::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_472,Plz play praise you :thumbs_up::thumbs_up::thumbs_up:,,0,0,0,0,0,0,0,0,0
ct_475,"oh ., I love the live version of ""Waiting for the Barbarians"" by Laurie Anderson on YT is fekn phenomenal :musical_notes:",,0,0,0,0,0,0,0,0,0
ct_478,Lady Blackbird :smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_482,Reed. Bowie. Fantastic people they were. I do miss them dearly.,,0,0,0,0,0,0,0,0,0
ct_483,is it online?,,0,0,0,0,0,0,0,0,0
ct_484,RIP Lou Reed and RIP David Bowie!,,0,0,0,0,0,0,0,0,0
ct_486,they always get the pretty violonists,,0,0,0,0,0,0,0,0,0
ct_487,What is happening,,0,0,0,0,0,0,0,0,0
ct_491,"Perfect Day and Hero's., top ten lifetime tracks 🙏🏼:musical_notes::revolving_hearts:",,0,0,0,0,0,0,0,0,0
ct_492,thanks for the free concert :rolling_on_the_floor_laughing:,,0,0,0,0,0,0,0,0,0
ct_493,:pillow-turquoise-hot-chocolate::hands-yellow-heart-red::face-turquoise-music-note::person-pink-swaying-hair:,,0,0,0,0,0,0,0,0,0
ct_494,Amazing voice :hands-yellow-heart-red:,,0,0,0,0,0,0,0,0,0
ct_496,she's a queen,,0,0,0,0,0,0,0,0,0
ct_498,@Tech-Savvy: I don't think Moby will do a tour in the next years again.,,0,0,0,0,0,0,0,0,0
ct_499,:musical_notes::musical_note::sparkles::sparkles:,,0,0,0,0,0,0,0,0,0
ct_500,Listen to her new Album! ,,0,0,0,0,0,0,0,0,0
ct_504,Moby :red_heart::red_heart::red_heart:,,0,0,0,0,0,0,0,0,0
ct_505,so beautiful,,0,0,0,0,0,0,0,0,0
ct_506,Lady Blackbird is an extremely good Singer.,,0,0,0,0,0,0,0,0,0
ct_507,:musical_notes::musical_note::sparkles::sparkles::shooting_star::shooting_star:,,0,0,0,0,0,0,0,0,0
ct_508,"Mahalia Jackson's listening from her grave, and smiling, about this voice, I reckon",,0,0,0,0,0,0,0,0,0
ct_509,tf is she wearing,X,0,0,0,0,0,0,0,0,0
ct_510,:hand-orange-covering-eyes:,,0,0,0,0,0,0,0,0,0
ct_512,:open_hands::clapping_hands::raising_hands::open_hands::clapping_hands::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_513,Alright. Let them tears flow,,0,0,0,0,0,0,0,0,0
ct_514,Her voice is like an old Gibson on an VoxAC30 - goose bombs! :smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_517,"""tf"" :face_with_tears_of_joy: your an offly fekn sweary blighter",,0,0,0,0,0,0,0,0,0
ct_518,i would fall asleep if i was there,X,0,0,0,0,0,0,0,0,0
ct_523,Holy shit,,0,0,0,0,0,0,0,0,0
ct_524,:red_heart: ,,0,0,0,0,0,0,0,0,0
ct_529,:raising_hands::red_heart::raising_hands::red_heart::raising_hands: ,,0,0,0,0,0,0,0,0,0
ct_530,Tears,,0,0,0,0,0,0,0,0,0
ct_531,some much soul,,0,0,0,0,0,0,0,0,0
ct_533,:raising_hands::red_heart::raising_hands::red_heart::raising_hands: ,,0,0,0,0,0,0,0,0,0
ct_535,chills and thrills,,0,0,0,0,0,0,0,0,0
ct_536,:smiling_face_with_heart_eyes::star_struck::smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_537,:raising_hands::red_heart::raising_hands::red_heart::raising_hands: ,,0,0,0,0,0,0,0,0,0
ct_539,feeeelzz:hands-yellow-heart-red::hands-yellow-heart-red::face-turquoise-music-note::person-pink-swaying-hair::pillow-turquoise-hot-chocolate::fish-orange-wide-eyes:,,0,0,0,0,0,0,0,0,0
ct_540,Wow amazing version :red_heart: :red_heart: ,,0,0,0,0,0,0,0,0,0
ct_541,:raising_hands::red_heart::raising_hands::red_heart::raising_hands: ,,0,0,0,0,0,0,0,0,0
ct_542,:sun_with_face:,,0,0,0,0,0,0,0,0,0
ct_543,Russel Watkins jr ...🕵🏼 :face_with_peeking_eye: are you using your Daddies YT account again?,,0,0,0,0,0,0,0,0,0
ct_546,Great vocalists great musicians - Moby is gracefully,,0,0,0,0,0,0,0,0,0
ct_547,:water_wave::water_wave::musical_notes::musical_note::sparkles::sparkles::shooting_star::shooting_star:,,0,0,0,0,0,0,0,0,0
ct_549,This song makes a gal feel some hope again,,0,0,0,0,0,0,0,0,0
ct_552,:raising_hands::sparkles::raising_hands::sparkles::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_556,:raising_hands::sparkles::raising_hands::sparkles::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_557,who else feels like we're being shined on by a beautiful light right now?,,0,0,0,0,0,0,0,0,0
ct_559,merci from montevideo uruguay :medal-yellow-first-red:,,0,0,0,0,0,0,0,0,0
ct_560,i like moby but who is this cheap coverband :D,,0,0,0,0,0,0,0,0,0
ct_561,👏🏻👏🏻👏🏻,,0,0,0,0,0,0,0,0,0
ct_563,I do have a lather nice lamp :beaming_face_with_smiling_eyes:,,0,0,0,0,0,0,0,0,0
ct_564,Arte :smiling_face_with_hearts: moby :smiling_face_with_hearts: merci :smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_565,rather*,,0,0,0,0,0,0,0,0,0
ct_566,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_568,i remember the video of this song... one of my favorite but this is so much better,,0,0,0,0,0,0,0,0,0
ct_569,:shooting_star::shooting_star::raising_hands::raising_hands::shooting_star::shooting_star:,,0,0,0,0,0,0,0,0,0
ct_571,Name this song? ,,0,0,0,0,0,0,0,0,0
ct_572,music that touches the heart :fire:,,0,0,0,0,0,0,0,0,0
ct_575,some folks seem to just crawl out there' caves and ... instantly start to text on YT chats:face-blue-droopy-eyes::dashing_away:,,0,0,0,0,0,0,0,0,0
ct_576,:sparkles::yellow_heart::sparkles:,,0,0,0,0,0,0,0,0,0
ct_577,that was the voice for 'in this world',,0,0,0,0,0,0,0,0,0
ct_578,"their* .,",,0,0,0,0,0,0,0,0,0
ct_579,my cat thinks he has the right to chew laptop cables,,0,0,0,0,0,0,0,0,0
ct_580,Why does my heart feels so bad - Moby,,0,0,0,0,0,0,0,0,0
ct_581,:dog2::duck::chicken::rat::rhinoceros::cow2::black_cat:,,0,0,0,0,0,0,0,0,0
ct_582,":red_heart: the best song ""ever-loving"" <3",,0,0,0,0,0,0,0,0,0
ct_583,"Exactly, Epi! They see a crowd and they gotta act out",,0,0,0,0,0,0,0,0,0
ct_585,where's text assistant when your stoned... fekrs temperamental af,,0,0,0,0,0,0,0,0,0
ct_586,Thanks ,,0,0,0,0,0,0,0,0,0
ct_588,this track is so beautiful,,0,0,0,0,0,0,0,0,0
ct_589,it is the famous clip with the train through the snow ,,0,0,0,0,0,0,0,0,0
ct_591,that cello sound,,0,0,0,0,0,0,0,0,0
ct_592,happy 25 years,,0,0,0,0,0,0,0,0,0
ct_593, :water_wave::water_wave::musical_notes::musical_note::sparkles::sparkles::shooting_star::shooting_star:,,0,0,0,0,0,0,0,0,0
ct_594,so floaty lovely,,0,0,0,0,0,0,0,0,0
ct_597,"This is great, reminds me of Mogwai , some post-rock vibes",,0,0,0,0,0,0,0,0,0
ct_599,Thanks for streaming this great concert!!,,0,0,0,0,0,0,0,0,0
ct_600,:speaker_low_volume::speaker_medium_volume::speaker_high_volume::blue_heart:,,0,0,0,0,0,0,0,0,0
ct_603,"Feeling better than I was, before viewing this",,0,0,0,0,0,0,0,0,0
ct_604,Lady Blackbird is only 39,,0,0,0,0,0,0,0,0,0
ct_605,:red_heart: ,,0,0,0,0,0,0,0,0,0
ct_606,:wind_face::musical_notes::musical_note::parachute::parachute:,,0,0,0,0,0,0,0,0,0
ct_607,Also the sound of the drums. Perfect Mix!,,0,0,0,0,0,0,0,0,0
ct_608,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:,,0,0,0,0,0,0,0,0,0
ct_609,Jason Bourne must be among the public,,0,0,0,0,0,0,0,0,0
ct_611,this concert has nice sound/mixing,,0,0,0,0,0,0,0,0,0
ct_614,:red_heart:,,0,0,0,0,0,0,0,0,0
ct_615,<3,,0,0,0,0,0,0,0,0,0
ct_617,:speaker_high_volume::speaker_high_volume::musical_notes::star::musical_note::glowing_star:,,0,0,0,0,0,0,0,0,0
ct_618,Let the man cook!!!,,0,0,0,0,0,0,0,0,0
ct_620,Moby's got the blues there suddenly-great lil riff,,0,0,0,0,0,0,0,0,0
ct_621,That one,,0,0,0,0,0,0,0,0,0
ct_625,:smiling_face_with_hearts::smiling_face_with_heart_eyes::smiling_face_with_hearts:,,0,0,0,0,0,0,0,0,0
ct_629,:red_heart:,,0,0,0,0,0,0,0,0,0
ct_630,:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,,0,0,0,0,0,0,0,0,0
ct_633,:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,,0,0,0,0,0,0,0,0,0
ct_634,:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_636,:star::glowing_star::musical_notes::musical_note::glowing_star::star:,,0,0,0,0,0,0,0,0,0
ct_638,:face_with_thermometer:,,0,0,0,0,0,0,0,0,0
ct_639,:hundred_points::red_heart::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_643,:smiling_face_with_hearts::smiling_face_with_heart_eyes::star_struck::smiling_face_with_hearts::smiling_face_with_heart_eyes::star_struck:,,0,0,0,0,0,0,0,0,0
ct_644,oh grow up Russell,X,0,0,0,0,0,0,0,0,0
ct_648,"The man is almost 59yo, what a legend!",,0,0,0,0,0,0,0,0,0
ct_650,:face-blue-smiling::face-blue-smiling::face-blue-smiling:,,0,0,0,0,0,0,0,0,0
ct_652,@T I wish You get well! :clapping_hands::open_hands::raising_hands::clapping_hands::open_hands:,,0,0,0,0,0,0,0,0,0
ct_653,@ARTE Concert could you please block @Russell Watkins :face_vomiting::face_vomiting::face_vomiting:,X,0,0,0,0,0,0,0,0,0
ct_654,"Oh baby, oh baby:collision::collision:then it fell apart, it fell apart!",,0,0,0,0,0,0,0,0,0
ct_656,:chart_increasing::red_heart::musical_notes::musical_note:,,0,0,0,0,0,0,0,0,0
ct_657,My temperature rises from the music :smiling_cat_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_658,Crazy how many songs I know from Moby without even being an hardcore fan haha,,0,0,0,0,0,0,0,0,0
ct_659,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,,0,0,0,0,0,0,0,0,0
ct_661,@HNRIK All that played MTV,,0,0,0,0,0,0,0,0,0
ct_662,:star::glowing_star::musical_notes::musical_note::glowing_star::star:,,0,0,0,0,0,0,0,0,0
ct_663,ooohh :violin::musical_note::musical_notes::musical_score::speaker_high_volume::dizzy:,,0,0,0,0,0,0,0,0,0
ct_664,"Thank you Arte Concert, for keeping it pleasant for us",,0,0,0,0,0,0,0,0,0
ct_665,@ARTE Concert :smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_666,This song is awesome,,0,0,0,0,0,0,0,0,0
ct_668,right on time,,0,0,0,0,0,0,0,0,0
ct_669,Moby:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,,0,0,0,0,0,0,0,0,0
ct_670,ARTE Concert :sign_of_the_horns:,,0,0,0,0,0,0,0,0,0
ct_674,:elbowcough::elbowcough:,,0,0,0,0,0,0,0,0,0
ct_675,Love this part,,0,0,0,0,0,0,0,0,0
ct_676,this is insane,,0,0,0,0,0,0,0,0,0
ct_677,Artwork ,,0,0,0,0,0,0,0,0,0
ct_678,Moby on The Diddy-List :flushed_face::flushed_face::flushed_face:,X,0,0,0,0,0,0,0,0,0
ct_679,:clapping_hands::clapping_hands::clapping_hands:,,0,0,0,0,0,0,0,0,0
ct_680, :raising_hands::sparkles::raising_hands::sparkles::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_681,porcelain was already catch it on the plaback! It was great,,0,0,0,0,0,0,0,0,0
ct_682,extreme ways is so powerful track...,,0,0,0,0,0,0,0,0,0
ct_684,:raising_hands::collision::raising_hands::collision::raising_hands: ,,0,0,0,0,0,0,0,0,0
ct_687,:clapping_hands::sign_of_the_horns::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_689,:collision::raising_hands::collision::raising_hands: :raising_hands::sparkles::raising_hands::sparkles:,,0,0,0,0,0,0,0,0,0
ct_692,yeah head nodding too now,,0,0,0,0,0,0,0,0,0
ct_693,"if this keeps up, hips will be swinging next",,0,0,0,0,0,0,0,0,0
ct_694,:musical_notes::location-yellow-teal-bars:thanks for all @ARTE Concert✓ always Delivering quality recorded productions from every genre ..YT:trophy-yellow-smiling::finger-red-number-one:👏🏼👏🏼,,0,0,0,0,0,0,0,0,0
ct_695,@el polaco :grinning_face: according to chat GPT no it's not,,0,0,0,0,0,0,0,0,0
ct_696,OMG OMG :red_heart: :red_heart: :red_heart: TUNE!,,0,0,0,0,0,0,0,0,0
ct_697,Choklate :smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_698,:red_heart:,,0,0,0,0,0,0,0,0,0
ct_699,:smiling_cat_with_heart_eyes::heart_with_arrow::backhand_index_pointing_left::backhand_index_pointing_right::sign_of_the_horns:,,0,0,0,0,0,0,0,0,0
ct_703,"hawt, hawt, hotness in the ears",,0,0,0,0,0,0,0,0,0
ct_704,:blue_heart::red_heart::orange_heart::yellow_heart::green_heart:,,0,0,0,0,0,0,0,0,0
ct_705,"@HNRIK Same, I never searshed him on Spotify but jeez I know almost every song, what a legend!",,0,0,0,0,0,0,0,0,0
ct_706,coolest version of this song ever!,,0,0,0,0,0,0,0,0,0
ct_708,@ARTE Concert Will this concert stay online? ,,0,0,0,0,0,0,0,0,0
ct_710,"I love her voice, I miss this kind of voice in today's music. Everything has this little chicken falsettos ",,0,0,0,0,0,0,0,0,0
ct_711,:face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
