comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_269,@OverTheSevenSeas,2024-12-26T23:26:39+00:00,"6 days, 3:53:39","How many journalism majors in the West find a 'suitable' job within any given time frame? It is irrelevant if anyone is part of the 'elite' through educatio, if they chose a major that doesn't convert well to employability then the education wasn't a good match for the job market. (I am a proponent that education for educations sake IS worth it, but one can't then complain that the knowledge acquired isn't bringing in a salary.)I don't think that this young man was necessarily your best example. Presenting his case up as an example of how (in your estimate) China is failing doesn't hold up well. As a journalism major he probably had classes in digital marketing. He may have to choose a solopreneur path.p.s. I also checked on the statement that a cup of coffee costs $6 in Beijing. That is a little over 40 yuan. Google tells me that Starbucks charges 41 yuan. But coffes starts from 7 yuan at fast food places to 20-30 for a better coffee. It is unfair to quote the highest price available and imply that it is THE going price across the city."
ct_270,@Randombourg,2024-12-26T23:21:42+00:00,"6 days, 3:48:42","Who would pay 6eur for a coffee, even in the EU!"
ct_271,@yuchenliu6062,2024-12-26T22:19:27+00:00,"6 days, 2:46:27","People born between 1990 - 2000 were a very unique generation. They grow up during an once in a century economic miracle, with big dreams and high hopes for a better future. Most of them are now suffering from a devastating blow of unemployment. Generational wealth evaporates overnight. Without a doubt they have seen the better days of China and knows what we are heading into. Xi wants this entire generation gone so that he can turn to China into a communism power house just like soviet."
ct_272,@runePV,2024-12-26T22:05:59+00:00,"6 days, 2:32:59",the growth of china's economy is staggering .. you cannot ask more from a country then that.. it's not a chinese problem at all.. it is ours
ct_273,@tinaf1739,2024-12-26T18:56:06+00:00,"5 days, 23:23:06","My grandmother would say that many of you wanted everything (a good, easy job, a better life, etc.) too quickly. And a lot of things were done on credit, which doesn't work out well.🤑"
ct_274,@TerrenceMayson,2024-12-26T18:32:03+00:00,"5 days, 22:59:03",Ill pay  to watch u buy  lunch on tik tok  sure thing
ct_275,@grahamkearnon6682,2024-12-26T17:56:34+00:00,"5 days, 22:23:34",Loving the CCP paid comments! Say hello to Paddington for me.
ct_276,@grahamkearnon6682,2024-12-26T17:49:59+00:00,"5 days, 22:16:59","Its the 21st century, why am I having to read translations."
ct_277,@iamgabriel5823,2024-12-26T17:30:20+00:00,"5 days, 21:57:20",Communism will always fail.
ct_278,@JMACCSArmiesOfMiddleEarth,2024-12-26T17:02:41+00:00,"5 days, 21:29:41",It's happening everywhere not just China
ct_279,@neoflying,2024-12-26T16:44:50+00:00,"5 days, 21:11:50",So Chinese in mainland can pray …Communist are able to destroy religion completely
ct_280,@naveedsarwar85,2024-12-26T15:01:15+00:00,"5 days, 19:28:15","I was impressed by visuals of jobless individual, the apartment, the breakfast etc., I wonder how its bad, young people in journalism degree will require for sure more time to find job anywhere"
ct_281,@RevoOnRev1337,2024-12-26T14:45:04+00:00,"5 days, 19:12:04","青年梦大,资源不够"
ct_282,@fightthepower4648,2024-12-26T14:34:42+00:00,"5 days, 19:01:42",YouTube video: Global Declaration of Independence - Fight the Power
ct_283,@BrandonB99999,2024-12-26T14:09:53+00:00,"5 days, 18:36:53",Global depression is beginning
ct_284,@Baldnesz,2024-12-26T14:01:42+00:00,"5 days, 18:28:42",Bitcoin will set you free !
ct_285,@MohamedHassan-ji1gp,2024-12-26T08:47:18+00:00,"5 days, 13:14:18",Wouldn't be a good idea to look for work in a different country.
ct_286,@wwbren,2024-12-26T06:19:36+00:00,"5 days, 10:46:36",And you don't even dare to do a similar program on France and Germany? Tidy up your own house first before putting others down.
ct_287,@wojiaobill,2024-12-26T06:12:43+00:00,"5 days, 10:39:43",Xi Jinping is a useless c*nt. The Chinese Communist Party is a joke.
ct_288,@acepath3001,2024-12-26T04:41:28+00:00,"5 days, 9:08:28",too many people on the planet.
ct_289,@lvjungle2840,2024-12-26T04:08:41+00:00,"5 days, 8:35:41","As a person who speaks 5language. I wonders what is the solutions to have good life for everyone? Every counties has it own Major problem, like USA. Have job but all money goes to bills and you get generation can’t afford house  while China has this problem"
ct_290,@tymistry,2024-12-26T01:23:46+00:00,"5 days, 5:50:46",The amount of bias in this... the 97 people that didn't want to speak with you are smart! They don't fall for this Western propaganda always painting China like some failing dystopia where everyone is a slave or something lol
ct_291,@binbin988,2024-12-26T00:31:21+00:00,"5 days, 4:58:21",How about you quit smokeing theb that'll save you some money and dont smoke in fornt of a camera you dirty countrymenPS ITS YUAN NOT EUROS ....
ct_292,@cesar5390,2024-12-26T00:27:39+00:00,"5 days, 4:54:39","Many European countries have adjusted their methods of counting unemployment to present a more favorable picture. A few years ago, youth unemployment in Spain exceeded 40%. If young people opt to continue their studies or take part in subsidized training programs, they are excluded from the unemployment statistics."
ct_293,@threesixnine369six,2024-12-25T23:28:37+00:00,"5 days, 3:55:37","Come on ARTE, I'm sure you can do better with the narrator's pronunciation 😅 if not, I offer my services as a coach, but you can also look it all up on the internet for free 💖"
ct_294,@Xenon-4300,2024-12-25T23:19:23+00:00,"5 days, 3:46:23",You just know the three people who are willing to speak on camera about this are absolutely brooding underneath.
ct_295,@TheBaronMunchusen,2024-12-25T23:04:31+00:00,"5 days, 3:31:31",And they forgot how to farm.
ct_296,@threesixnine369six,2024-12-25T22:51:12+00:00,"5 days, 3:18:12","1:35 addressing the youth telling them to be strong and build a socialist utopia while squeezing them dry in one of the most intense neo-confucian money-driven competitive societies on earth, in a way programming them for a drop in standards of living, caused by bad policies, making way for hijacking any social uprising and taking credit for it, like a highly advanced parasite. Xi and the CCP are working hard on how to make China even more dystopian, oppressing and depressive, spending a lot of energy in hiding and patching problems instead of addressing them."
ct_297,@kyekye2K,2024-12-25T20:59:14+00:00,"5 days, 1:26:14","Whenever you see any documentary on China from a European country, you can be sure that it would have only negative connotations even though China is 10x better , richer and more advanced than any European country. Why won't you focus on your struggling European countries and leave China alone? You're not fooling anyone. China has been the only country driving global economic growth the last 20 years. No country comes close. Jealous much?"
ct_298,@zefiro87,2024-12-25T20:05:33+00:00,"5 days, 0:32:33","A sign of how desperate and serious the economic situation in China is reflected of how many chinese bots are commenting this video and praising the ""great"" chinese economy lol"
ct_299,@Randy-uu4mt,2024-12-25T18:28:28+00:00,"4 days, 22:55:28",Can the narrator learn to pronounce the occasional Chinese city and individual names in this? It's atrocious.
ct_300,@steved8053,2024-12-25T17:06:11+00:00,"4 days, 21:33:11","Depressing story.  There's lots of success in China.  Why not tell a story of a successful entrepreneur like a developer or architect of one of these glitzy buildings, or a successful retailer or technology company employee."
ct_301,@francisss6631,2024-12-25T17:00:40+00:00,"4 days, 21:27:40","Jeez, must make you feel better talking down China with 5% growth rate while EU counties are all heading into serious recession & never to return. 🤣😂😆"
ct_302,@Thatsh1tsdingo,2024-12-25T15:50:27+00:00,"4 days, 20:17:27","Lmao Tian KING (pronounced Tian CHING). Narrator can't even get the interviewee's name right. Also showing his hometown: poverty is rife. Really. I think they're living the rural life. There's shelter, food, so it's not the big city so its poverty? Yea its ok I get it, this is another one of those channels that tries to fit western supremeacy ideals."
ct_303,@bitcoinyoda8321,2024-12-25T15:42:48+00:00,"4 days, 20:09:48",There's a trick: Teach your kids to study something that society needs.
ct_304,@wilburkong,2024-12-25T14:41:14+00:00,"4 days, 19:08:14","i cant understand why people are desperate for jobs, you actually need to turn up you know.. if it because of money, its so easy"
ct_305,@algorerhyth,2024-12-25T13:10:17+00:00,"4 days, 17:37:17",do Chinese people use tons of liquid detergent?
ct_306,@ernestkj,2024-12-25T13:08:35+00:00,"4 days, 17:35:35",Truth: The only elite is from your family lines not where u study.
ct_307,@nanzville,2024-12-25T12:56:34+00:00,"4 days, 17:23:34",The documentary has an agenda and a bit bias.. and im not even from China..
ct_308,@RobertCollins-fq5tw,2024-12-25T12:10:30+00:00,"4 days, 16:37:30",Chinese is building 12 thousand miles roads every year.
ct_309,@RobertCollins-fq5tw,2024-12-25T12:09:07+00:00,"4 days, 16:36:07",12 million graduates in China every year.
ct_310,@洪志忠-e8g,2024-12-25T08:56:43+00:00,"4 days, 13:23:43",Jobless in China ?   Homeless and jobless in America !
ct_311,@thefifthdon1,2024-12-25T08:46:04+00:00,"4 days, 13:13:04",I can’t see homeless tents ⛺️ everywhere. Must be going better than the USA.
ct_312,@Kulutuk-bn4yc,2024-12-25T08:42:59+00:00,"4 days, 13:09:59","I bet this channel is a double agent for the Chinese government who deceived US & UK policymakers into believing that China would soon collapse, making it unnecessary for the US & UK to observe China's rise."
ct_313,@Darylspeny,2024-12-25T07:57:29+00:00,"4 days, 12:24:29",The narrator could have done the trouble to pronounce names properly
ct_314,@pamwang4814,2024-12-25T03:59:22+00:00,"4 days, 8:26:22","I was told by my friends in China to mind my own business. 😅 Have you all noticed how clean and well established the cities in China are? That country has been investing heavily in its infrastructure. Their subways are amazing. Just leave them alone. None of our business. Disconnection is the best approach going forward. We, Americans, have a lot ourselves to worry about and figure out.😢 Why do we care what’s going on there? We’re not the savior of the world. Even if we are, do they appreciate? Shouldn’t we pay more attention to the homeless on the streets in our own country?"
ct_315,@gilberttello08,2024-12-25T03:40:55+00:00,"4 days, 8:07:55",Philippines
ct_316,@johndodson8464,2024-12-25T01:15:45+00:00,"4 days, 5:42:45",Do voice-overs and repost. All the reading is a chore.
ct_317,@PhiksuPlantBiologist,2024-12-24T23:54:21+00:00,"4 days, 4:21:21",A flaw of Confucianism is putting elderly people in charge of the family.  The strongest should lead.
ct_318,@PhiksuPlantBiologist,2024-12-24T23:50:27+00:00,"4 days, 4:17:27","Workfare, not welfareDisability and senior workfare and welfareInvest when young and save when old"
ct_319,@PhiksuPlantBiologist,2024-12-24T23:46:47+00:00,"4 days, 4:13:47",A socialist friend of mine pointed out that a problem with all economic systems is getting people to work the jobs no one wants.  UBI with government direction or guidance may be useful.  Tragedy of the Commons.
ct_320,@PhiksuPlantBiologist,2024-12-24T23:42:51+00:00,"4 days, 4:09:51","Don't ever give up!  President Biden has exhorted us to never give up working for our country, our fellow man, and the world."
ct_321,@PhiksuPlantBiologist,2024-12-24T23:33:18+00:00,"4 days, 4:00:18","For migrant workers, they could live in rail cars refitted as homes.  I have stayed in shipping container apartments.  It was pleasant."
ct_322,@PhiksuPlantBiologist,2024-12-24T23:30:11+00:00,"4 days, 3:57:11","The Chinese Dream, like the American Dream, is an ambition, not a promise or government program."
ct_323,@SleeplessInDallas,2024-12-24T23:15:12+00:00,"4 days, 3:42:12","there should be interviews on people with jobs for balanced reporting. Whether they get paid on time, or asked to take pay cuts etc."
ct_324,@PhiksuPlantBiologist,2024-12-24T23:12:00+00:00,"4 days, 3:39:00","Here in the USA, part time jobs, UBI nonprofit jobs, and communal/family housing may be ideas that President Xi should consider. ❤❤❤❤ Love China ❤❤❤❤"
ct_325,@SleeplessInDallas,2024-12-24T23:04:14+00:00,"4 days, 3:31:14","Have mercy, do not drag your parents into your ""dream"" restaurant or whatever, I'm glad his parents didn't agree to that."
ct_326,@heinzlockigehaar,2024-12-24T22:19:52+00:00,"4 days, 2:46:52","Chinese society has been westernized for more than 4 decades, and Chinese Government choose to go back to long dead gone Soviet Sickle-Hammer Glory."
ct_327,@claudepoulin8558,2024-12-24T21:54:45+00:00,"4 days, 2:21:45","Make a Real documentary about America instead, nobody cares about the Chinese."
ct_328,@jiff2323,2024-12-24T21:07:16+00:00,"4 days, 1:34:16",I appreciate the Meituan and Eleme delivery people. They work hard and most of them are usually quite friendly.
ct_329,@kylemaolinson9417,2024-12-24T20:18:31+00:00,"4 days, 0:45:31",legit reporting. But adding doomsday color filter to your video to suite your narrative is off putting. Downvoted.
ct_330,@TheUnmaking,2024-12-24T16:51:05+00:00,"3 days, 21:18:05","“work” in ordinary Chinese companies is brutal and degrading with extremely long hours. (yes, I lived it for a decade) When a college graduate is expected to take an even worse job delivering meals, this is why many young graduates are refusing. So there’s a red line between wanting to work and deciding it’s not worth it to degrade myself."
ct_331,@maapaa2010,2024-12-24T16:32:11+00:00,"3 days, 20:59:11",The Chinese have such a positive attitude. It's so sad they have criminals and outcasts running the country. After all China experienced a brutal civil war and the communists won.Economics is not a communist regimes forte just ask the USSR.
ct_332,@aravind787,2024-12-24T13:34:41+00:00,"3 days, 18:01:41","Arte like every Western media channel shows only things that they want people to see but blame Chinese govt of doing the same. None of these videos talk about all the state aid and benefits that the Chinese govt provides to it's citizens. The Chinese govt has affordable housing, basic medical insurance, elderly allowances, scholarships and financial aid, disability allowances, rural development programs etc. A delivery driver in Beijing makes 1500 Euros, I would like to see how many European and American cities have the same level of income for a similar job and the govt benefits that go along with it. Absolute dillussional propaganda."
ct_333,@martini3642,2024-12-24T10:29:02+00:00,"3 days, 14:56:02",Communist.
ct_334,@songofrealme3016,2024-12-24T09:49:10+00:00,"3 days, 14:16:10",Imagine india and pakistan celebrating this news
ct_335,@sidmichael1158,2024-12-24T09:32:22+00:00,"3 days, 13:59:22",Anti china propaganda by WESTERN MEDIA
ct_336,@Scrooge1Percenter,2024-12-24T09:28:23+00:00,"3 days, 13:55:23",Oldest trick in the book talk about issues of other regions to blindside the own population hahaHow is France or Germans Economy ah yes in free fall haha
ct_337,@ZHJ-9527,2024-12-24T09:21:58+00:00,"3 days, 13:48:58",Can the filter be darker? Or adding a little more footage of rural poverty would be even better
ct_338,@user-vv7ir1pl4j,2024-12-24T06:29:07+00:00,"3 days, 10:56:07",it’s called a regular recession. it’s already unprecedented that china has had one recession since the economic opening while the west has had 4
ct_339,@josephpoon266,2024-12-24T05:22:32+00:00,"3 days, 9:49:32",People do not believe this YouTube this is fake YouTube China economy is so strong China people are so rich we do not need any foreign countries money all the world people move to the China
ct_340,@thedivinemissm7795,2024-12-24T04:47:03+00:00,"3 days, 9:14:03","What about the million+ Uyghurs locked up in camps for decades?Do these gooks care about anyone besides themselves?No, not in the least...GOD will keep china down for their terrible crimes!!"
ct_341,@williamtran6024,2024-12-24T04:42:35+00:00,"3 days, 9:09:35",They didn't even mention the shortage of 100 million women in China.  Chinese men are so desperate that they are all turning gay now
ct_342,@BuffetBuff,2024-12-24T04:38:04+00:00,"3 days, 9:05:04",-Tibet-
ct_343,@michaelpaterson732,2024-12-24T03:59:37+00:00,"3 days, 8:26:37",How is that western commentators can never pronounce the General Secretary of China's name properly even though they can produce entire documentaries about China?
ct_344,@westhypocrisy,2024-12-24T03:58:13+00:00,"3 days, 8:25:13","China has an ecosystem that makes it very easy for young people to become entrepreneurs. One can start business with little capital as many online platforms allow small businesses to sell their products with low capital. My company buys lots of materials from China and I am so happy to see so many young people that are employed by the companies in China. They are smart, very hardworking (no complaints of overtime and working weekends) and willing to learn. How to find these young and hard working workers in France or Germany? Haha! I pity Germany and France instead for their trade unions and lack of young people."
ct_345,@TshepoMasilela-ot5qc,2024-12-24T01:44:19+00:00,"3 days, 6:11:19",One thing about the western media they lie alot thats why they're banning tiktok so no body finds out the truth
ct_346,@yiluis1316,2024-12-24T01:27:30+00:00,"3 days, 5:54:30","The problem with chinese youth is actually the amount of college graduates vs job that are not from their studies. The market and competition is too big, so not everybody get what they want thru this harss competition.Trust me, there's actually a SHORTAGE of workers for more simple jobs and office jobs, but youngsters nowadays won't take any of those hardworking and time consuming jobs; a lot of them would rather keep studying for a master/phd or just keep waiting for another year to see if they get an oportunity while living with their parents.This documentary is framing this issue as if were exclusive to China, when in fact its a global phenomenom. Like literally, just change the name of the people and country and you would have another credible documentary done about ""youth having a hard time to find an ideal job"".Nobody wants to work as a delivery man/ at mcdonalds/ a 40+ hours boring office job that has nothing to do with their studies that took 20+ years of blood and sweat."
ct_347,@THEPRK,2024-12-24T01:02:17+00:00,"3 days, 5:29:17",Laughing at the negative comments. Triggered!!!!!
ct_348,@lisajason111,2024-12-23T23:53:13+00:00,"3 days, 4:20:13","It saddens me when the young boy is Vlogging a bowl of noodles... What is he doing? University with at least 4 years of braindead training ends up vlogging a bowl of noodle? When 1% controls 90% of the capital and resources, shit like this happenes. China will fall, lots of people will die, like before. Past 30 yrs is an abnormal period for Communisim."
ct_349,@jozseflernyei2560,2024-12-23T23:42:17+00:00,"3 days, 4:09:17",Unemployed but having like 3000 dollars worth of iProducts...poor thing
ct_350,@legaljusto5946,2024-12-23T21:58:10+00:00,"3 days, 2:25:10","Thia documentary lied or exaggerated things, an example being the cost of coffee in china 6euros (where did u buy that expensive coffee?) and moreover doesn't even once pronounce any of the names of fhe people they interviewed even closely correctly. Awful job"
ct_351,@marcomaihofer,2024-12-23T19:49:30+00:00,"3 days, 0:16:30",Warum ist hier alles auf englisch ????? gibt es diese doku auch auf deutsch ????
ct_352,@santiagomerlot,2024-12-23T19:39:09+00:00,"3 days, 0:06:09",There is unemployment in India and China and many countries in the northern hemisphere...its just Indians and Chinese have MBA's and graduates who are unemployed..Automation is high in China and like me and my friends at Insta we were replaced by bots that could do our job.
ct_353,@bobmorane4926,2024-12-23T18:52:00+00:00,"2 days, 23:19:00",Does the funding come from the 1.6 billions allocated to anti China propaganda ?
ct_354,@abbychan5067,2024-12-23T14:23:35+00:00,"2 days, 18:50:35","Why make it sound so conspiracy theory that there's a cover up? All politicians are the same, trying their best not to tell gloomy data n reality to public, am all so used to it. China, America, Canada, UK, my own country,  same."
ct_355,@ongchinlam4631,2024-12-23T14:11:48+00:00,"2 days, 18:38:48",This channel is not educational should be momentised. Fake News. The sovereign country Great China have all the legal basic right to counter sue for defamatory remake including third parties with in the period of 8 years without any further reference's. United States News Media Wall Street journal WSJ have been sue for defamatory remake. Okay
ct_356,@countrymanjay7930,2024-12-23T13:25:58+00:00,"2 days, 17:52:58","The boy and the girl don’t have a job, but it seems they are good at spending money. The boy who basically has no working experience even wants his parents to start a business in such a bad economy. That’s what a loser look like."
ct_357,@user-gc6lf2ol1n,2024-12-23T09:24:12+00:00,"2 days, 13:51:12","This video is so wrong and intentionally negative... the village house is 3 times bigger than any Usa/Europe house, table full of food, grandma healthy on her own legs... but you call it poverty... crazy propaganda's sh==t"
ct_358,@xyzernhhloh,2024-12-23T09:17:45+00:00,"2 days, 13:44:45","When are you going to produce a documentary on ""The Jobless In The US"" ??"
ct_359,@AbdulDean448,2024-12-23T09:01:59+00:00,"2 days, 13:28:59",Chinese Communist Party will tell you these stories are fake to preserve saving face
ct_360,@PradedaCech,2024-12-23T08:57:55+00:00,"2 days, 13:24:55",-100 Social credit for these three young people!
ct_361,@user-gc6lf2ol1n,2024-12-23T08:53:36+00:00,"2 days, 13:20:36","What? He's young and wants to earn a lot of money but he can't? That's a worldwide problem, not a Chinese one. He also rents a quite big flat, being unemployed. I don't trust so much this video."
ct_362,@vexusdesu6272,2024-12-23T07:35:39+00:00,"2 days, 12:02:39",I'm employed but i create my own job so China is still number 1
ct_363,@senlin4473,2024-12-23T07:33:50+00:00,"2 days, 12:00:50",啊，熟悉的滤镜，熟悉的措辞
ct_364,@TekkiTEZ,2024-12-23T05:54:11+00:00,"2 days, 10:21:11","This is actually a world wide situation, its not endemic to China. A family member in the Caribbean is struggling with finding a job and they are a university graduate in civil engineering."
ct_365,@angelicasoup638,2024-12-23T03:56:11+00:00,"2 days, 8:23:11",在日本很多中国人買国賊、帮日本国家納税。
ct_366,@hael929,2024-12-23T01:14:33+00:00,"2 days, 5:41:33","China needs OnlyFans.  It can liberate a lot of the young attractive girls for sure, maybe even some men too.  People can make a living on OnlyFans easy."
ct_367,@ihaq,2024-12-22T23:39:05+00:00,"2 days, 4:06:05","""..we're even barred from attending a jobs fair."" Excellent move by the Chinese, definitely wise to keep the imperial lapdogs away-- the hilariously macabre tone of the westerners trying to scaremonger with this piece of ""journalism"" is too funny"
ct_368,@IcurseAtFishForFun,2024-12-22T23:26:46+00:00,"2 days, 3:53:46",Everybody everywhere is struggling.
ct_369,@kikhazz,2024-12-22T23:14:44+00:00,"2 days, 3:41:44",I almost feel sorry for these kids. Almost. As I had to travel a 1000kms to find a decent job and to this day after 20yrs wasnt able to move back home to make a decent living. Welcome to the age of economic migration
ct_370,@scuderiapraga6815,2024-12-22T21:41:56+00:00,"2 days, 2:08:56",Interesting
ct_371,@jimfast-official,2024-12-22T21:37:47+00:00,"2 days, 2:04:47","Well,here in Africa wondering about how fair suffering can be to some people out there."
ct_372,@dicktracy5234,2024-12-22T21:02:51+00:00,"2 days, 1:29:51",Its ok the black youth in America are unemployed for years . Look how they turned out.
ct_373,@smimtiaz4556,2024-12-22T20:27:30+00:00,"2 days, 0:54:30",😮
ct_374,@lance8080,2024-12-22T18:30:37+00:00,"1 day, 22:57:37",Rice farming is available for these lazy azzses 🇨🇳
ct_375,@pali_aha,2024-12-22T18:24:01+00:00,"1 day, 22:51:01","If you're doing a report on China with interviews of Chinese peoplewouldn't it be proper, professional and respectful to learn Chinese names correctly?"
ct_376,@rhranjithkumar34,2024-12-22T18:09:48+00:00,"1 day, 22:36:48",The situation is very similar to India...
ct_377,@cuteandfunnyearthlings2863,2024-12-22T17:48:26+00:00,"1 day, 22:15:26","If you are clever, experienced and got skills people will hire you, also its not what you know its who you know will get you the best paid jobs, its the same every where and not just in china."
ct_378,@Issa-c6i,2024-12-22T17:44:59+00:00,"1 day, 22:11:59","This is the reason why we see them in ""chudai""😮"
ct_379,@westernHypocricy,2024-12-22T17:43:22+00:00,"1 day, 22:10:22",Lol! Such a desperate western propaganda. Nobody believes you anymore.
ct_380,@speedytrumpzales6350,2024-12-22T17:24:32+00:00,"1 day, 21:51:32","Amarica is worse, you should do a documentary about that too"
ct_381,@JJ-iu6sr,2024-12-22T17:09:26+00:00,"1 day, 21:36:26","This video is extremely biased and selectively paint a gloomy picture of China. I've a close Chinese friend who is doing her PHD. As I know, some of her schoolmates already found jobs before graduating."
ct_382,@proudwumao7280,2024-12-22T16:59:04+00:00,"1 day, 21:26:04",Very professional propaganda channel
ct_383,@tomlung1589,2024-12-22T16:58:40+00:00,"1 day, 21:25:40",Lets say u have means.  Would u stay in china?  Just ask any well off chinese person.  Dont go to china. There here in usa/canada/Australia.
ct_384,@koolxxxyear,2024-12-22T16:54:06+00:00,"1 day, 21:21:06","Culturally,  Chinese are hard workers.   In China or Chinatown in America,   They don’t make much at all but long hours in Chinatown.   My late mother was one.   She worked hard so I could have a better life in America."
ct_385,@JasonSOF,2024-12-22T16:37:06+00:00,"1 day, 21:04:06",That dude just at 2:30 just emptied the whole detergent bottle.
ct_386,@ONESOLUTIONREVOLUTION-d2i,2024-12-22T16:31:05+00:00,"1 day, 20:58:05",us propaganda
ct_387,@maydate86,2024-12-22T16:16:19+00:00,"1 day, 20:43:19","Studying journalism in a dictatorship was not a wise decision, he has no freedom of expression"
ct_388,@bobekvelky4129,2024-12-22T16:04:05+00:00,"1 day, 20:31:05",which country has not disillusion youth or people !!!!!!
ct_389,@IanPaulSaligumba,2024-12-22T15:39:42+00:00,"1 day, 20:06:42",This has been the problem in the Philippines 🇵🇭 ever since 😂 That’s why many Filipinos look for jobs abroad 😊
ct_390,@IanPaulSaligumba,2024-12-22T15:15:58+00:00,"1 day, 19:42:58","Nice videos but don’t present it like only China have this problem. The entire experience this problem, even in Japan and Korea. How much more in developing countries like China."
ct_391,@publicsurvey5772,2024-12-22T13:59:46+00:00,"1 day, 18:26:46",china is much more ahead than USA which is sunk in debt and busy in spreading wars
ct_392,@SicMundus24,2024-12-22T13:46:41+00:00,"1 day, 18:13:41",fake news
ct_393,@0.1.feb.,2024-12-22T13:45:08+00:00,"1 day, 18:12:08",3:10
ct_394,@unnamedzer0699,2024-12-22T13:38:35+00:00,"1 day, 18:05:35",Can't wait for the comment section to be flooded with ccp bots lmao
ct_395,@amunra5330,2024-12-22T13:37:28+00:00,"1 day, 18:04:28",Reported for spreading misinformation.
ct_396,@randomchannel-px6ho,2024-12-22T13:05:17+00:00,"1 day, 17:32:17",Try your own people...(
ct_397,@Dr.Engr005,2024-12-22T12:59:28+00:00,"1 day, 17:26:28",4:00Chinese peoples are nice but those in power are a bit crazy.I have been to Zhengzhou university for my phd civil engineering but due to the pathetic & weird policies of the university still my degree is pending for 6.5 years although I have published 6 research articles in well reputed journals such as CBM and journal of building engineering. They have very rigid & non rational policies.No matter how incompetent the professor is but only phd student have to pay the cost of all mistakes or so-called mistakes (as per uni policy). Then what's the role of supervisor in phd if he has nothing to pay if his student is failed or his phd is delayed or he quitted the phd. It's the same all over the world including Italy.
ct_398,@mlynto,2024-12-22T12:38:23+00:00,"1 day, 17:05:23","Either way, China did a great job pulling people out of abject poverty, and not because of CCP but in spite of CCP."
ct_399,@TheresaYipLF54,2024-12-22T12:28:01+00:00,"1 day, 16:55:01",Western paid propagandist.Anti Chinese bots
ct_400,@brandonchoo9764,2024-12-22T12:22:21+00:00,"1 day, 16:49:21",Rubbish take on trying to smear China. Go do a doc on streets of the so called free world America.
ct_401,@garrymillar8020,2024-12-22T11:06:57+00:00,"1 day, 15:33:57",All the Chinese bots on here 😂😂
ct_402,@hunterscircle7615,2024-12-22T11:01:38+00:00,"1 day, 15:28:38",This propaganda was brought to you and sponsored by…..
ct_403,@dimsky5355,2024-12-22T10:41:33+00:00,"1 day, 15:08:33","Made entepreneurship a chance, real chance, investment and idea should not only talking about big company structure, but also on medium and small business enterprises. Today everyone have to build a company to be an entepreneur, no one talk start from small, individual or small group, talent, independent, and grow big like the old days. The opportunities is taken by big companies because of their complete administration, certification, capital, etc, and left us the small one depressing, wasting marketing cost just to be pinched in every pitching opportunities."
ct_404,@HassanHosseini128,2024-12-22T10:37:45+00:00,"1 day, 15:04:45",It is just rubbish and smearing. Reality is completly different. What this channel says is its dire wishes that China should ends up in.
ct_405,@ryebread-v5u,2024-12-22T10:05:24+00:00,"1 day, 14:32:24",either American or Indian behind this hatred like usual 😅
ct_406,@垃圾谷歌-e9j,2024-12-22T09:38:01+00:00,"1 day, 14:05:01",印度失业问题更严重为啥你们不关心
ct_407,@TheresaYipLF54,2024-12-22T09:20:49+00:00,"1 day, 13:47:49",Why a bloody anti China propaganda fake channel
ct_408,@matsforsberg6287,2024-12-22T09:07:11+00:00,"1 day, 13:34:11",THIS IS FAKE NEWS AND FALSE WESTERN PROPAGANDA.
ct_409,@Brisamars-q1c,2024-12-22T08:10:48+00:00,"1 day, 12:37:48","Let's wait for arte's documentary on Germany, if there ever will be one."
ct_410,@Luggr,2024-12-22T07:53:43+00:00,"1 day, 12:20:43",Western propaganda
ct_411,@dayveda3736,2024-12-22T07:00:51+00:00,"1 day, 11:27:51",England is a 🎭
ct_412,@Anonymous------,2024-12-22T06:53:02+00:00,"1 day, 11:20:02","Tens of millions of Chinese youths are studying in universities overseas, many of them wear designer clothing and drive expensive cars. Now you know why they aren't working. 😂"
ct_413,@D-Dreamerz,2024-12-22T06:51:06+00:00,"1 day, 11:18:06","The first one, Tianquing, is a spoiled brat leeching off his poor parents."
ct_414,@Kevin-xz4jq,2024-12-22T06:50:30+00:00,"1 day, 11:17:30",Why wouldn't the narrator bother to learn the basic pronunciation of Chinese cities? Its like he's just guessing how to say them. Kinda embarrassing.
ct_415,@Anonymous------,2024-12-22T06:42:58+00:00,"1 day, 11:09:58","Youths in China were born under one-child policy, meaning that each family has only one child, the parents treaure their only child, providing the best including quality education to them. Today China bas the highest number of youths in higher education than in its entire 5000 years history, also families are wealthiest ever, no parents let their only child work for cheap wage when their only child is getting education. Today's China is not poor any more, most families own their own homes without any mortgage, there's no need fo wealthyr kids to work to earn money. Wealthy parents want their only child stay focused on education not cheap wage jobs."
ct_416,@christopherd.winnan8701,2024-12-22T06:26:47+00:00,"1 day, 10:53:47",Can you at least get a narrator who can pronounce Chinese pinyin?
ct_417,@Bangladeshiquotamovent,2024-12-22T06:22:09+00:00,"1 day, 10:49:09",doesn't have poor people in the western area? why people are sleeping beside the street?
